PLAYER_ID,TEAM_ABBREVIATION,defense_address_PLAYER,defense_address_GP,defense_address_MIN,defense_address_BLK,defense_address_STL,defense_address_FGM_DEFEND_RIM,defense_address_FGA_DEFEND_RIM,defense_address_FGP_DEFEND_RIM,defense_address_BLK_TOT,drives_address_DVS,drives_address_DPP,drives_address_DTP,drives_address_FG_PCT,drives_address_PTS_48,drives_address_DPP_TOT,drives_address_DVS_TOT,shooting_address_PTS,shooting_address_PTS_CLOSE,shooting_address_FGP_CLOSE,shooting_address_PTS_CATCH_SHOOT,shooting_address_FGP_CATCH_SHOOT,shooting_address_PTS_PULL_UP,shooting_address_FGP_PULL_UP,shooting_address_FGA_DRIVE,shooting_address_FGA_CLOSE,shooting_address_FGA_CATCH_SHOOT,shooting_address_FGA_PULL_UP,shooting_address_EFG_PCT,shooting_address_CFGM,passing_address_PASS,passing_address_AST,passing_address_AST_FT,passing_address_AST_SEC,passing_address_AST_POT,passing_address_PTS_CRT,passing_address_PTS_CRT_48,passing_address_AST_TOT,speed_address_DIST,speed_address_AV_SPD,speed_address_DIST_PG,speed_address_DIST_48,speed_address_DIST_OFF,speed_address_DIST_DEF,pullup_address_FGM,pullup_address_FG3M,pullup_address_FG3A,pullup_address_FG3_PCT,pullup_address_EFG_PCT,pullup_address_PTS_TOT,rebounding_address_REB,rebounding_address_REB_CHANCE,rebounding_address_REB_COL_PCT,rebounding_address_REB_CONTESTED,rebounding_address_REB_UNCONTESTED,rebounding_address_REB_UNCONTESTED_PCT,rebounding_address_REB_TOT,rebounding_address_OREB,rebounding_address_OREB_CHANCE,rebounding_address_OREB_COL_PCT,rebounding_address_OREB_CONTESTED,rebounding_address_OREB_UNCONTESTED,rebounding_address_OREB_UNCONTESTED_PCT,rebounding_address_DREB,rebounding_address_DREB_CHANCE,rebounding_address_DREB_COL_PCT,rebounding_address_DREB_CONTESTED,rebounding_address_DREB_UNCONTESTED,rebounding_address_DREB_UNCONTESTED_PCT,touches_address_TCH,touches_address_FC_TCH,touches_address_TOP,touches_address_CL_TCH,touches_address_EL_TCH,touches_address_PTS_TCH,touches_address_PTS_HCCT,touches_address_TCH_TOT,catchshoot_address_FGM,catchshoot_address_FG3M,catchshoot_address_FG3A,catchshoot_address_FG3_PCT,catchshoot_address_EFG_PCT,catchshoot_address_PTS_TOT
203081,POR,Damian Lillard,82.0,35.7,0.3,1.2,0.9,1.5,0.633,21.0,9.5,6.7,12.0,0.517,9.1,553.0,781.0,21.0,0.5,0.714,3.3,0.364,6.4,0.363,4.7,0.3,3.1,7.0,0.506,0.0,62.1,6.2,0.3,1.3,12.6,14.5,19.5,507.0,205.4,4.2,2.5,3.4,116.6,88.8,2.6,1.3,3.8,0.328,0.452,523.0,4.6,7.1,0.648,0.8,3.8,0.172,378.0,0.6,1.2,0.51,0.2,0.4,0.38,4.0,5.9,0.6759999999999999,0.6,3.5,0.14,86.9,74.6,7.8,0.6,0.9,0.241,0.281,7128.0,1.1,1.0,2.8,0.352,0.523,270.0
203082,TOR,Terrence Ross,82.0,25.5,0.3,0.6,0.8,1.6,0.488,25.0,1.3,0.7,1.5,0.373,1.3,57.0,107.0,9.8,0.5,0.731,4.8,0.381,2.5,0.393,0.8,0.3,4.3,2.9,0.507,0.0,15.1,1.0,0.1,0.2,1.9,2.5,4.7,86.0,149.6,4.3,1.8,3.4,80.9,68.6,1.1,0.2,0.7,0.296,0.427,204.0,2.8,4.3,0.64,0.5,2.3,0.16399999999999998,226.0,0.4,0.6,0.6809999999999999,0.1,0.3,0.188,2.4,3.7,0.634,0.4,2.0,0.16,26.1,20.5,0.9,0.5,0.6,0.377,0.479,2143.0,1.6,1.5,4.0,0.383,0.56,394.0
203083,DET,Andre Drummond,82.0,30.5,1.9,0.9,4.3,8.9,0.48,153.0,0.2,0.2,0.2,0.538,0.3,16.0,17.0,13.8,5.7,0.543,0.0,0.167,0.2,0.36,0.2,4.8,0.1,0.3,0.514,0.0,21.8,0.7,0.0,0.3,1.2,1.6,2.5,55.0,166.7,4.0,2.0,3.2,86.1,80.6,0.1,0.0,0.0,,0.36,18.0,13.5,19.3,0.7,6.6,6.9,0.491,1104.0,5.3,7.8,0.688,4.3,1.1,0.7929999999999999,8.1,11.5,0.7090000000000001,2.4,5.8,0.292,37.2,19.7,0.9,6.9,1.9,0.37,0.698,3054.0,0.0,0.0,0.0,0.0,0.167,4.0
203084,GSW,Harrison Barnes,81.0,28.4,0.2,0.8,1.7,3.2,0.532,18.0,1.7,1.5,2.0,0.468,2.5,118.0,136.0,10.1,1.6,0.714,3.4,0.413,1.2,0.397,1.2,1.0,2.9,1.5,0.55,0.0,27.5,1.4,0.1,0.8,2.9,3.4,5.7,116.0,172.8,4.5,2.1,3.6,90.2,82.6,0.6,0.0,0.2,0.286,0.413,100.0,5.6,10.0,0.5539999999999999,1.7,3.9,0.302,450.0,1.4,3.0,0.478,0.8,0.7,0.5379999999999999,4.1,7.0,0.5870000000000001,0.9,3.2,0.21899999999999997,37.9,26.9,1.2,1.4,1.1,0.267,0.375,3068.0,1.2,1.0,2.4,0.424,0.585,275.0
203085,LAC,Austin Rivers,41.0,19.3,0.2,0.7,0.5,0.9,0.583,7.0,3.6,2.6,3.7,0.453,6.4,105.0,147.0,7.1,0.4,0.727,1.5,0.333,1.4,0.333,2.3,0.3,1.5,1.9,0.473,0.0,21.4,1.7,0.1,0.3,3.8,3.9,9.7,68.0,56.9,4.3,1.4,3.4,30.0,26.9,0.6,0.1,0.5,0.286,0.372,58.0,2.0,3.3,0.627,0.3,1.8,0.14300000000000002,84.0,0.4,0.6,0.5770000000000001,0.1,0.3,0.2,1.7,2.6,0.639,0.2,1.5,0.13,30.8,27.0,2.2,0.5,0.5,0.231,0.263,1261.0,0.5,0.4,1.4,0.305,0.476,60.0
203085,NOP,Austin Rivers,35.0,22.1,0.2,0.5,0.7,1.5,0.49,7.0,4.5,3.4,5.1,0.465,7.4,120.0,158.0,6.8,0.3,0.833,1.3,0.333,0.6,0.22,2.8,0.2,1.3,1.4,0.419,0.0,28.1,2.5,0.0,0.3,4.7,5.9,12.8,87.0,55.2,4.3,1.6,3.4,31.1,24.2,0.3,0.0,0.2,0.0,0.22,22.0,1.9,4.1,0.47600000000000003,0.5,1.5,0.235,68.0,0.3,0.7,0.462,0.2,0.2,0.5,1.6,3.3,0.479,0.3,1.3,0.179,37.7,33.3,3.3,0.3,1.1,0.181,0.205,1319.0,0.4,0.4,1.2,0.333,0.489,44.0
203085,TOTAL,Austin Rivers,76.0,20.6,0.2,0.6,0.6,1.1,0.529,14.0,4.0,3.0,4.3,0.459,6.9,225.0,305.0,7.0,0.4,0.765,1.4,0.333,1.1,0.289,2.6,0.2,1.4,1.7,0.449,0.0,24.5,2.0,0.1,0.3,4.2,4.8,11.2,155.0,112.1,4.3,1.5,3.4,61.1,51.0,0.5,0.1,0.4,0.222,0.312,80.0,2.0,3.6,0.5489999999999999,0.4,1.6,0.184,152.0,0.4,0.7,0.519,0.1,0.2,0.33299999999999996,1.6,3.0,0.556,0.2,1.4,0.152,33.9,29.9,2.7,0.4,0.8,0.205,0.233,2580.0,0.5,0.4,1.3,0.317,0.481,104.0
203086,POR,Meyers Leonard,55.0,15.4,0.3,0.2,1.5,3.5,0.423,14.0,0.2,0.3,0.3,0.5,0.8,14.0,12.0,5.9,1.0,0.625,2.9,0.447,0.4,0.391,0.1,0.7,2.4,0.4,0.606,0.0,17.1,0.6,0.1,0.1,1.5,1.5,4.6,32.0,55.9,4.0,1.0,3.2,30.4,25.5,0.2,0.1,0.1,0.429,0.457,21.0,4.5,7.6,0.602,1.4,3.2,0.307,250.0,0.8,1.8,0.48,0.5,0.3,0.638,3.7,5.8,0.639,0.9,2.9,0.23,23.1,12.8,0.5,1.3,1.8,0.257,0.464,1271.0,1.1,0.8,1.8,0.416,0.606,160.0
203087,OKC,Jeremy Lamb,47.0,13.5,0.1,0.4,0.5,0.8,0.564,6.0,1.7,1.8,2.3,0.54,6.3,83.0,81.0,6.3,0.3,0.75,1.5,0.321,1.8,0.362,1.1,0.2,1.7,2.0,0.492,0.0,11.3,0.9,0.0,0.2,1.9,2.1,7.6,44.0,42.7,4.0,0.9,3.2,22.7,20.0,0.7,0.3,0.8,0.405,0.441,83.0,2.3,3.3,0.69,0.4,1.9,0.187,107.0,0.2,0.4,0.444,0.1,0.0,0.75,2.1,2.9,0.723,0.3,1.8,0.141,18.6,15.7,0.9,0.3,0.6,0.338,0.4,872.0,0.5,0.5,1.4,0.324,0.462,72.0
203088,MIL,Kendall Marshall,27.0,15.3,0.0,0.7,0.4,0.6,0.688,0.0,2.4,1.0,2.7,0.444,3.0,26.0,66.0,4.4,0.2,0.667,1.4,0.351,1.2,0.483,1.0,0.1,1.4,1.1,0.545,0.0,25.8,3.2,0.6,0.9,5.1,7.4,23.2,86.0,28.7,4.2,1.1,3.3,15.2,13.5,0.5,0.2,0.3,0.714,0.569,33.0,1.0,1.4,0.6920000000000001,0.1,0.9,0.111,27.0,0.1,0.3,0.222,0.0,0.1,0.0,0.9,1.1,0.833,0.1,0.8,0.12,32.3,28.0,2.3,0.3,0.5,0.135,0.156,871.0,0.5,0.5,1.4,0.351,0.527,39.0
203089,MIL,John Henson,66.0,18.3,2.0,0.4,3.3,7.0,0.468,134.0,0.1,0.1,0.2,0.75,0.4,9.0,9.0,7.1,4.1,0.633,0.0,0.0,0.1,0.333,0.1,2.7,0.0,0.1,0.569,0.0,15.9,0.9,0.0,0.2,1.6,2.0,5.2,58.0,82.3,4.1,1.2,3.3,41.4,40.9,0.0,0.0,0.0,,0.333,6.0,4.7,8.3,0.564,2.3,2.3,0.498,309.0,1.9,3.2,0.58,1.5,0.4,0.805,2.8,5.1,0.5539999999999999,0.8,2.0,0.29600000000000004,24.1,14.4,0.6,4.6,2.6,0.293,0.489,1591.0,0.0,0.0,0.0,,0.0,0.0
203090,ORL,Maurice Harkless,45.0,15.0,0.2,0.7,1.1,1.8,0.578,9.0,1.3,0.8,1.3,0.452,2.4,34.0,60.0,3.5,0.9,0.783,0.5,0.19,0.1,0.118,0.7,0.5,0.9,0.4,0.43,0.0,11.6,0.6,0.0,0.1,1.1,1.2,4.0,25.0,48.6,4.3,1.1,3.5,25.1,23.5,0.0,0.0,0.3,0.143,0.176,6.0,2.4,4.1,0.5760000000000001,1.0,1.4,0.406,106.0,0.8,1.5,0.5760000000000001,0.6,0.3,0.684,1.5,2.6,0.5760000000000001,0.4,1.1,0.25,16.7,11.0,0.5,0.8,0.1,0.21,0.319,752.0,0.2,0.2,0.9,0.195,0.286,24.0
203092,BOS,Tyler Zeller,82.0,21.1,0.6,0.2,3.7,7.2,0.518,52.0,0.3,0.3,0.4,0.556,0.7,26.0,23.0,10.2,4.7,0.591,1.3,0.534,0.1,0.333,0.2,3.4,1.3,0.1,0.549,0.0,23.0,1.4,0.1,0.3,2.8,3.2,7.2,113.0,120.0,4.2,1.5,3.3,64.0,56.0,0.0,0.0,0.0,,0.333,8.0,5.7,10.2,0.5579999999999999,2.4,3.2,0.428,465.0,1.8,3.6,0.488,1.2,0.6,0.685,3.9,6.5,0.597,1.2,2.7,0.31,33.4,21.0,0.8,4.6,3.6,0.304,0.484,2738.0,0.7,0.0,0.0,,0.534,110.0
203093,HOU,Terrence Jones,33.0,27.0,1.8,0.5,3.4,7.4,0.459,59.0,1.7,1.4,2.3,0.529,2.4,45.0,56.0,11.7,3.9,0.625,1.3,0.405,0.2,0.1,1.0,2.7,1.1,0.6,0.55,0.0,27.3,1.1,0.2,0.6,2.2,2.8,5.0,36.0,60.3,4.1,1.8,3.2,31.9,28.4,0.1,0.0,0.2,0.143,0.125,5.0,6.7,12.4,0.5379999999999999,2.8,3.8,0.42700000000000005,220.0,2.4,4.3,0.5529999999999999,1.8,0.6,0.7559999999999999,4.3,8.1,0.53,1.1,3.2,0.24600000000000002,39.5,22.3,1.1,4.0,1.3,0.296,0.524,1305.0,0.5,0.4,0.9,0.414,0.568,42.0
203094,ORL,Andrew Nicholson,40.0,12.3,0.3,0.2,1.3,2.8,0.464,12.0,0.3,0.1,0.2,0.182,0.5,5.0,12.0,4.8,1.0,0.486,2.1,0.385,0.4,0.533,0.3,0.9,2.4,0.4,0.471,0.0,15.0,0.6,0.0,0.1,1.1,1.3,5.2,22.0,33.4,4.1,0.8,3.3,18.2,15.2,0.2,0.0,0.0,0.0,0.533,16.0,2.0,4.4,0.466,0.9,1.2,0.439,82.0,0.4,1.0,0.447,0.3,0.1,0.706,1.6,3.4,0.47100000000000003,0.6,1.0,0.369,20.7,11.4,0.4,1.1,1.3,0.234,0.424,829.0,0.9,0.3,0.9,0.297,0.443,85.0
203095,ORL,Evan Fournier,58.0,28.7,0.0,0.7,1.0,1.6,0.617,2.0,5.5,3.3,5.9,0.457,5.5,191.0,320.0,12.0,0.8,0.636,3.4,0.401,1.9,0.316,2.8,0.6,3.0,2.3,0.514,0.0,24.3,2.1,0.2,0.5,4.3,5.0,8.3,120.0,118.7,4.3,2.0,3.4,63.9,54.9,0.7,0.4,1.1,0.338,0.397,108.0,2.6,4.7,0.5579999999999999,0.8,1.8,0.307,153.0,0.5,1.1,0.424,0.2,0.3,0.46399999999999997,2.2,3.6,0.601,0.6,1.6,0.272,38.7,31.9,1.8,1.1,0.6,0.311,0.378,2244.0,1.2,1.0,2.6,0.395,0.576,198.0
203096,BOS,Jared Sullinger,58.0,27.0,0.7,0.8,2.9,5.6,0.528,42.0,1.9,1.3,2.1,0.417,2.3,76.0,110.0,13.3,2.3,0.523,3.9,0.368,1.0,0.31,1.2,1.8,4.3,1.5,0.476,0.0,39.5,2.3,0.2,0.5,4.6,5.6,10.0,134.0,102.4,3.9,1.8,3.1,54.4,48.0,0.5,0.0,0.2,0.222,0.322,56.0,7.6,12.6,0.605,3.4,4.2,0.449,441.0,2.5,4.4,0.57,2.0,0.5,0.789,5.1,8.1,0.624,1.4,3.7,0.27899999999999997,55.1,32.8,1.4,3.4,2.9,0.241,0.405,3198.0,1.6,0.8,2.9,0.283,0.464,229.0
203098,ATL,John Jenkins,24.0,12.4,0.0,0.4,0.3,0.7,0.471,0.0,0.7,0.4,0.5,0.429,1.6,10.0,17.0,5.6,0.3,0.75,2.6,0.431,1.2,0.467,0.3,0.2,2.1,1.2,0.601,0.0,12.2,0.5,0.2,0.1,1.4,1.5,5.6,13.0,21.1,4.3,0.9,3.4,10.9,10.2,0.6,0.1,0.2,0.333,0.5,30.0,1.6,2.8,0.574,0.2,1.5,0.10300000000000001,39.0,0.1,0.2,0.5,0.0,0.0,0.5,1.5,2.7,0.578,0.1,1.4,0.081,17.7,14.0,0.5,0.4,0.4,0.318,0.403,424.0,0.9,0.8,1.8,0.409,0.608,62.0
203099,LAC,Jared Cunningham,19.0,4.7,0.0,0.2,0.2,0.2,0.75,0.0,0.7,0.2,0.5,0.167,1.6,3.0,13.0,1.8,0.0,,0.7,0.385,0.3,0.286,0.3,0.0,0.7,0.4,0.424,0.0,5.1,0.5,0.0,0.1,0.9,1.3,13.4,10.0,6.6,4.4,0.3,3.5,3.2,3.3,0.1,0.1,0.2,0.333,0.357,5.0,0.5,0.8,0.563,0.2,0.3,0.444,9.0,0.1,0.3,0.2,0.1,0.0,1.0,0.4,0.6,0.727,0.2,0.3,0.375,8.0,6.9,0.5,0.2,0.1,0.23,0.267,152.0,0.3,0.2,0.5,0.3,0.5,13.0
203100,PHI,Tony Wroten,30.0,29.8,0.3,1.6,1.1,1.7,0.64,8.0,10.4,8.1,11.2,0.448,13.1,244.0,313.0,16.9,0.3,0.667,2.6,0.299,1.3,0.191,6.4,0.2,2.9,2.3,0.446,0.0,53.9,5.2,0.4,0.7,10.1,12.4,19.9,157.0,63.3,4.2,2.1,3.4,35.3,28.0,0.4,0.4,1.9,0.211,0.279,38.0,2.9,5.0,0.584,0.8,2.1,0.287,86.0,0.7,1.4,0.535,0.5,0.3,0.609,2.1,3.5,0.604,0.4,1.8,0.172,77.3,69.9,4.7,0.6,0.2,0.219,0.242,2319.0,0.9,0.8,2.8,0.301,0.443,77.0
203101,MIL,Miles Plumlee,19.0,10.0,0.6,0.3,1.3,3.2,0.4,11.0,0.1,0.2,0.2,1.0,0.8,3.0,2.0,3.2,2.2,0.556,0.1,0.5,0.0,0.0,0.1,1.9,0.1,0.1,0.492,0.0,9.2,0.4,0.0,0.0,0.7,0.8,4.0,7.0,13.5,4.3,0.7,3.4,7.1,6.4,0.0,0.0,0.0,,0.0,0.0,2.4,5.4,0.447,1.1,1.4,0.435,46.0,0.9,2.5,0.36200000000000004,0.7,0.2,0.8240000000000001,1.5,2.9,0.518,0.3,1.2,0.207,13.1,6.8,0.3,2.4,1.2,0.245,0.473,249.0,0.1,0.0,0.0,,0.5,2.0
203101,PHX,Miles Plumlee,54.0,18.6,1.0,0.6,3.7,7.1,0.527,55.0,0.1,0.0,0.1,0.0,0.0,1.0,5.0,4.3,2.4,0.583,0.1,0.5,0.1,0.5,0.0,1.9,0.1,0.1,0.549,0.0,21.2,0.5,0.0,0.2,0.9,1.2,3.2,27.0,69.2,4.1,1.3,3.3,37.4,31.8,0.0,0.0,0.0,,0.5,4.0,5.1,9.9,0.514,2.2,2.9,0.42700000000000005,274.0,1.8,3.8,0.466,1.2,0.6,0.684,3.3,6.1,0.544,1.0,2.4,0.29100000000000004,26.6,10.6,0.6,3.2,1.6,0.162,0.407,1437.0,0.1,0.0,0.0,,0.5,8.0
203101,TOTAL,Miles Plumlee,73.0,16.4,0.9,0.6,3.1,6.1,0.51,66.0,0.1,0.1,0.1,0.5,0.2,4.0,7.0,4.0,2.4,0.576,0.1,0.5,0.1,0.4,0.0,1.9,0.1,0.1,0.535,0.0,18.1,0.5,0.0,0.2,0.8,1.1,3.3,34.0,82.7,4.2,1.1,3.3,44.5,38.2,0.0,0.0,0.0,,0.4,4.0,4.4,8.7,0.503,1.9,2.5,0.428,320.0,1.5,3.4,0.446,1.1,0.5,0.705,2.8,5.3,0.54,0.8,2.1,0.27899999999999997,23.1,9.6,0.5,3.0,1.5,0.174,0.419,1686.0,0.1,0.0,0.0,,0.5,10.0
203103,OKC,Perry Jones,43.0,14.7,0.2,0.4,0.9,1.4,0.597,8.0,1.2,0.9,1.3,0.444,3.0,40.0,53.0,4.3,0.7,0.636,1.0,0.224,0.6,0.429,0.8,0.5,1.6,0.7,0.435,0.0,12.7,0.4,0.0,0.1,1.1,1.1,3.5,18.0,43.8,4.2,1.0,3.3,23.7,20.0,0.3,0.0,0.1,0.4,0.464,26.0,1.8,2.8,0.628,0.4,1.4,0.21100000000000002,76.0,0.1,0.3,0.4,0.1,0.1,0.5,1.6,2.5,0.66,0.3,1.3,0.18600000000000003,18.5,12.2,0.6,0.7,0.5,0.231,0.351,795.0,0.3,0.3,1.3,0.222,0.313,42.0
203105,GSW,Festus Ezeli,46.0,11.0,0.9,0.2,1.8,4.0,0.441,42.0,0.0,0.0,0.0,,0.1,1.0,2.0,4.4,2.3,0.573,0.1,0.182,0.0,0.0,0.0,1.6,0.2,0.0,0.547,0.0,11.5,0.2,0.0,0.2,0.5,0.5,2.3,9.0,35.4,4.2,0.8,3.4,18.9,16.5,0.0,0.0,0.0,,0.0,0.0,3.4,6.9,0.491,1.6,1.8,0.47700000000000004,155.0,1.3,2.8,0.469,1.0,0.3,0.75,2.1,4.1,0.505,0.6,1.4,0.305,16.4,9.1,0.4,2.5,0.9,0.266,0.482,755.0,0.0,0.0,0.0,,0.182,4.0
203106,CHA,Jeff Taylor,29.0,14.9,0.0,0.4,0.7,1.2,0.588,1.0,1.9,1.1,1.6,0.241,3.7,33.0,55.0,4.4,0.4,0.857,1.3,0.359,0.5,0.269,1.0,0.2,1.3,0.9,0.443,0.0,9.6,0.8,0.1,0.2,1.7,1.8,5.7,22.0,31.0,4.3,1.1,3.5,16.2,14.8,0.2,0.0,0.0,0.0,0.269,14.0,1.8,3.0,0.609,0.4,1.4,0.20800000000000002,53.0,0.5,0.7,0.7,0.2,0.3,0.35700000000000004,1.3,2.3,0.5820000000000001,0.2,1.1,0.154,15.4,12.3,0.5,0.4,0.2,0.284,0.355,447.0,0.5,0.4,1.2,0.324,0.5,39.0
203108,DAL,Bernard James,16.0,9.9,0.9,0.1,0.9,2.3,0.378,15.0,0.2,0.1,0.3,,0.6,2.0,3.0,2.8,1.4,0.563,0.0,,0.0,,0.0,1.0,0.0,0.0,0.444,0.0,6.9,0.2,0.0,0.1,0.6,0.6,2.7,4.0,10.5,4.0,0.7,3.2,5.4,5.2,0.0,0.0,0.0,,,0.0,2.4,5.2,0.47,1.2,1.2,0.513,39.0,1.1,2.2,0.5,0.8,0.3,0.722,1.3,2.9,0.447,0.4,0.9,0.33299999999999996,9.8,5.7,0.2,1.9,0.8,0.28,0.484,157.0,0.0,0.0,0.0,,,0.0
203109,BOS,Jae Crowder,57.0,24.3,0.4,1.0,1.5,2.5,0.59,20.0,1.7,1.4,1.9,0.379,2.7,77.0,96.0,9.5,0.8,0.514,3.2,0.359,1.0,0.318,1.0,0.6,3.4,1.5,0.469,0.0,27.1,1.4,0.2,0.4,3.1,3.4,6.8,82.0,96.3,4.2,1.7,3.3,50.5,45.8,0.5,0.0,0.4,0.05,0.324,57.0,4.6,7.7,0.6,1.3,3.3,0.284,264.0,1.1,2.2,0.484,0.5,0.5,0.483,3.6,5.5,0.6459999999999999,0.8,2.8,0.225,37.6,25.1,0.9,1.0,0.6,0.251,0.377,2146.0,1.2,0.8,2.5,0.326,0.479,184.0
203109,DAL,Jae Crowder,25.0,10.6,0.2,0.6,0.6,1.2,0.452,5.0,0.3,0.2,0.3,0.333,0.9,5.0,8.0,3.6,0.1,0.5,1.6,0.368,0.5,0.333,0.2,0.1,1.5,0.7,0.52,0.0,12.2,0.5,0.1,0.3,0.9,1.3,5.8,12.0,19.0,4.3,0.8,3.4,9.8,9.1,0.2,0.0,0.2,0.2,0.361,13.0,1.2,2.8,0.414,0.3,0.8,0.276,29.0,0.5,1.0,0.5,0.2,0.2,0.5,0.7,1.8,0.37,0.1,0.6,0.11800000000000001,16.2,11.1,0.4,0.2,0.4,0.219,0.321,406.0,0.6,0.5,1.3,0.364,0.526,40.0
203109,TOTAL,Jae Crowder,82.0,20.1,0.3,0.9,1.2,2.1,0.566,25.0,1.3,1.0,1.4,0.375,2.4,82.0,104.0,7.7,0.6,0.513,2.7,0.361,0.9,0.321,0.8,0.5,2.8,1.3,0.476,0.0,22.5,1.1,0.1,0.3,2.4,2.8,6.6,94.0,115.3,4.2,1.4,3.4,60.3,54.9,0.4,0.0,0.3,0.08,0.33,70.0,3.6,6.2,0.575,1.0,2.6,0.28300000000000003,293.0,0.9,1.8,0.486,0.4,0.5,0.486,2.7,4.4,0.61,0.6,2.1,0.217,31.1,20.8,0.7,0.8,0.6,0.246,0.368,2552.0,1.0,0.7,2.1,0.333,0.487,224.0
203110,GSW,Draymond Green,78.0,31.6,1.3,1.6,2.9,6.1,0.469,98.0,2.0,1.3,2.3,0.415,1.9,98.0,159.0,11.8,1.7,0.678,4.7,0.358,0.4,0.306,1.1,1.2,4.6,0.6,0.517,0.0,51.6,3.7,0.4,0.9,6.7,9.1,13.8,289.0,164.2,4.0,2.1,3.2,85.5,78.6,0.2,0.0,0.1,0.2,0.327,32.0,8.3,12.6,0.659,3.3,4.9,0.40399999999999997,644.0,1.4,2.4,0.602,1.1,0.4,0.713,6.8,10.1,0.6729999999999999,2.3,4.5,0.337,65.4,38.9,1.6,2.2,2.2,0.18,0.302,5102.0,1.6,1.4,4.0,0.349,0.51,365.0
203112,NYK,Quincy Acy,67.0,19.1,0.3,0.4,1.2,2.7,0.455,22.0,0.4,0.3,0.4,0.5,0.9,23.0,27.0,5.9,1.4,0.557,2.1,0.383,0.2,0.292,0.2,0.9,2.4,0.4,0.486,0.0,23.6,1.0,0.1,0.2,2.4,2.4,6.1,68.0,88.9,4.2,1.3,3.3,48.0,40.9,0.1,0.0,0.1,0.0,0.292,14.0,4.5,8.2,0.545,1.4,3.1,0.309,301.0,1.2,2.8,0.42200000000000004,0.8,0.4,0.6459999999999999,3.3,5.4,0.608,0.6,2.7,0.18899999999999997,30.8,20.4,0.8,2.1,4.0,0.193,0.291,2063.0,0.9,0.2,0.7,0.34,0.432,140.0
203113,DET,Quincy Miller,4.0,14.6,0.5,0.2,0.8,1.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.3,1.0,0.5,1.0,0.2,2.5,1.0,0.3,0.0,16.8,1.2,0.0,0.2,1.5,3.2,10.7,5.0,4.3,4.5,1.1,3.6,2.4,1.9,0.5,0.0,0.2,0.0,0.5,4.0,2.0,4.5,0.444,0.8,1.2,0.375,8.0,0.5,1.0,0.5,0.5,0.0,1.0,1.5,3.5,0.429,0.2,1.2,0.16699999999999998,22.2,11.8,0.3,0.8,0.2,0.135,0.255,89.0,0.8,0.5,2.2,0.222,0.4,8.0
203113,SAC,Quincy Miller,6.0,10.3,0.5,1.0,0.3,1.5,0.222,3.0,0.3,0.2,0.7,0.0,0.8,1.0,2.0,2.8,0.7,0.333,0.5,0.125,0.0,0.0,0.2,0.5,1.3,0.3,0.25,0.0,10.2,0.5,0.0,0.2,1.5,1.0,4.7,3.0,4.6,4.4,0.8,3.5,2.5,2.1,0.0,0.0,0.2,0.0,0.0,0.0,2.0,3.8,0.522,0.5,1.5,0.25,12.0,0.3,1.5,0.222,0.2,0.2,0.5,1.7,2.3,0.7140000000000001,0.3,1.3,0.2,15.3,9.3,0.4,1.2,0.8,0.185,0.304,92.0,0.2,0.2,1.0,0.167,0.188,3.0
203113,TOTAL,Quincy Miller,10.0,12.0,0.5,0.7,0.5,1.5,0.333,5.0,0.6,0.1,0.4,0.0,0.4,1.0,6.0,2.9,0.4,0.25,1.1,0.222,0.4,0.333,0.5,0.4,1.8,0.6,0.276,0.0,12.8,0.8,0.0,0.2,1.5,1.9,7.6,8.0,8.9,4.4,0.9,3.6,4.9,4.0,0.2,0.0,0.2,0.0,0.333,4.0,2.0,4.1,0.488,0.6,1.4,0.3,20.0,0.4,1.3,0.308,0.3,0.1,0.75,1.6,2.8,0.5710000000000001,0.3,1.3,0.188,18.1,10.3,0.4,1.0,0.6,0.16,0.282,181.0,0.4,0.3,1.5,0.2,0.306,11.0
203114,MIL,Khris Middleton,78.0,30.0,0.1,1.5,1.1,2.1,0.539,11.0,2.7,1.6,3.0,0.455,2.5,121.0,208.0,13.3,0.8,0.51,5.0,0.437,3.1,0.423,1.3,0.7,4.3,3.6,0.53,0.0,29.0,2.3,0.3,0.7,4.4,5.1,8.1,177.0,163.3,4.2,2.1,3.4,84.8,78.5,1.5,0.1,0.3,0.227,0.432,241.0,4.4,6.8,0.6459999999999999,1.0,3.4,0.226,341.0,0.6,1.1,0.585,0.2,0.4,0.396,3.8,5.7,0.657,0.7,3.0,0.198,43.6,33.2,1.5,1.2,1.9,0.306,0.401,3402.0,1.9,1.3,3.1,0.424,0.589,391.0
203115,DEN,Will Barton,28.0,24.5,0.5,1.2,1.1,2.1,0.508,15.0,4.6,3.0,5.2,0.494,5.9,85.0,130.0,11.0,0.7,0.75,1.0,0.205,2.4,0.392,2.8,0.3,1.6,2.6,0.48,0.0,27.1,1.9,0.0,0.7,4.4,4.5,8.8,54.0,49.4,4.3,1.8,3.5,26.6,22.8,1.0,0.4,0.9,0.417,0.459,68.0,4.6,7.8,0.59,0.8,3.8,0.18,128.0,0.8,1.5,0.535,0.5,0.4,0.565,3.8,6.2,0.603,0.4,3.4,0.095,40.2,31.9,1.9,0.8,0.5,0.273,0.344,1126.0,0.3,0.3,1.5,0.214,0.307,27.0
